PRESIDENT 2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Office,State,RaceDate,CensusPop,Area,RedistrictedDate,TotalVotes,RepVotes,RepCandidate,RepStatus,DemVotes,DemCandidate,DemStatus,ThirdParty,ThirdVotes,ThirdCandidate,ThirdStatus,OtherVotes,PluralityVotes,PluralityParty,RepVotesTotalPercent,DemVotesTotalPercent,ThirdVotesTotalPercent,OtherVotesTotalPercent,RepVotesMajorPercent,DemVotesMajorPercent,RaceNotes,TitleNotes,OtherNotes
President,California,20161108,"483,878",SONOMA,N/A,"231,253","51,408","Trump, Donald J.",Challenger,"160,435","Clinton, Hillary Rodham",Challenger,I,"8,987","Johnson, Gary E.",Challenger,"10,423","109,027",D,22.23,69.38,3.89,4.51,24.27,75.73,,,"Stein, Jill (Independent) 7,347; McMullin, Evan (Independent) 543; Sanders, Bernard (Write-in) 1,835; La Riva, Gloria (Write-in) 679; Kotlikoff, Laurence (Write-in) 8; White, Jerry (Write-in) 2"
President,California,20161108,"514,453",STANISLAUS,N/A,"172,146","78,494","Trump, Donald J.",Challenger,"81,647","Clinton, Hillary Rodham",Challenger,I,"6,662","Johnson, Gary E.",Challenger,"5,343","3,153",D,45.60,47.43,3.87,3.10,49.02,50.98,,,"Stein, Jill (Independent) 2,562; McMullin, Evan (Independent) 563; Sanders, Bernard (Write-in) 1,184; La Riva, Gloria (Write-in) 986; Kotlikoff, Laurence (Write-in) 2"
President,California,20161108,"94,737",SUTTER,N/A,"33,523","18,176","Trump, Donald J.",Challenger,"13,076","Clinton, Hillary Rodham",Challenger,I,"1,437","Johnson, Gary E.",Challenger,834,"5,100",R,54.22,39.01,4.29,2.49,58.16,41.84,,,"Stein, Jill (Independent) 382; McMullin, Evan (Independent) 134; Sanders, Bernard (Write-in) 120; La Riva, Gloria (Write-in) 198"
President,California,20161108,"63,463",TEHAMA,N/A,"23,908","15,494","Trump, Donald J.",Challenger,"6,809","Clinton, Hillary Rodham",Challenger,I,953,"Johnson, Gary E.",Challenger,652,"8,685",R,64.81,28.48,3.99,2.73,69.47,30.53,,,"Stein, Jill (Independent) 290; McMullin, Evan (Independent) 82; Sanders, Bernard (Write-in) 139; La Riva, Gloria (Write-in) 138"
President,California,20161108,"13,786",TRINITY,N/A,"5,686","2,812","Trump, Donald J.",Challenger,"2,214","Clinton, Hillary Rodham",Challenger,I,302,"Johnson, Gary E.",Challenger,358,598,R,49.45,38.94,5.31,6.30,55.95,44.05,,,"Stein, Jill (Independent) 239; McMullin, Evan (Independent) 18; Sanders, Bernard (Write-in) 80; La Riva, Gloria (Write-in) 21"
President,California,20161108,"442,179",TULARE,N/A,"112,334","58,299","Trump, Donald J.",Challenger,"47,585","Clinton, Hillary Rodham",Challenger,I,"3,800","Johnson, Gary E.",Challenger,"2,650","10,714",R,51.90,42.36,3.38,2.36,55.06,44.94,,,"Stein, Jill (Independent) 1,620; McMullin, Evan (Independent) 163; Sanders, Bernard (Write-in) 226; La Riva, Gloria (Write-in) 636"
President,California,20161108,"55,365",TUOLUMNE,N/A,"25,529","14,551","Trump, Donald J.",Challenger,"9,123","Clinton, Hillary Rodham",Challenger,I,"1,101","Johnson, Gary E.",Challenger,754,"5,428",R,57.00,35.74,4.31,2.95,61.46,38.54,,,"Stein, Jill (Independent) 384; McMullin, Evan (Independent) 71; Sanders, Bernard (Write-in) 236; La Riva, Gloria (Write-in) 63"
President,California,20161108,"823,318",VENTURA,N/A,"351,726","132,323","Trump, Donald J.",Challenger,"194,402","Clinton, Hillary Rodham",Challenger,I,"13,679","Johnson, Gary E.",Challenger,"11,322","62,079",D,37.62,55.27,3.89,3.22,40.50,59.50,,,"Stein, Jill (Independent) 6,315; McMullin, Evan (Independent) 1,422; Sanders, Bernard (Write-in) 2,031; La Riva, Gloria (Write-in) 1,481; Kotlikoff, Laurence (Write-in) 9; White, Jerry (Write-in) 4"
President,California,20161108,"200,849",YOLO,N/A,"82,090","20,739","Trump, Donald J.",Challenger,"54,752","Clinton, Hillary Rodham",Challenger,I,"3,346","Johnson, Gary E.",Challenger,"3,253","34,013",D,25.26,66.70,4.08,3.96,27.47,72.53,,,"Stein, Jill (Independent) 1,779; McMullin, Evan (Independent) 256; Sanders, Bernard (Write-in) 844; La Riva, Gloria (Write-in) 358; Kotlikoff, Laurence (Write-in) 5"
President,California,20161108,"72,155",YUBA,N/A,"22,998","13,170","Trump, Donald J.",Challenger,"7,910","Clinton, Hillary Rodham",Challenger,I,"1,063","Johnson, Gary E.",Challenger,855,"5,260",R,57.27,34.39,4.62,3.72,62.48,37.52,,,"Stein, Jill (Independent) 438; McMullin, Evan (Independent) 111; Sanders, Bernard (Write-in) 138; La Riva, Gloria (Write-in) 168"
President,Colorado,20161108,"441,603",ADAMS,20011115,"193,677","80,082","Trump, Donald J.",Challenger,"96,558","Clinton, Hillary Rodham",Challenger,I,"9,893","Johnson, Gary E.",Challenger,"7,144","16,476",D,41.35,49.86,5.11,3.69,45.34,54.66,,,"Stein, Jill (Independent) 2,703; McMullin, Evan (Independent) 1,812; Castle, Darrell (Independent) 993; La Riva, Gloria (Write-in) 64; De La Fuente, Roque (Independent) 139; Kennedy, Alyson (Independent) 42; Smith, Mike (Independent) 155; Keniston, Chris (Write-in) 593; Hedges, James (Independent) 19; Hoefling, Thomas (Write-in) 69; Kotlikoff, Laurence (Write-in) 17; Soltysik, Emidio (Write-in) 11; Kopitke, Kyle Kenley (Independent American) 145; Maldonado, Joseph (Write-in) 121; Scott, Ryan Alan (Write-in) 73; Silva, Rod (Nutrition) 71; Lyttle, Bradford (Nonviolent Resistance/Pacifist) 31; Atwood, Frank (Approval Voting Party) 23; Fox , Cherunda (Write-in) 1; Perry, David (Republican) 3; Sterner, Corey (Unaffiliated) 4; Perry, Brian Anthony (Unaffiliated) 2; Lohmiller, Bruce (Green/Democratic) 2"
President,Colorado,20161108,"15,445",ALAMOSA,N/A,"6,939","3,046","Trump, Donald J.",Challenger,"3,189","Clinton, Hillary Rodham",Challenger,I,405,"Johnson, Gary E.",Challenger,299,143,D,43.90,45.96,5.84,4.31,48.85,51.15,,,"Stein, Jill (Independent) 117; McMullin, Evan (Independent) 72; Castle, Darrell (Independent) 35; La Riva, Gloria (Write-in) 1; De La Fuente, Roque (Independent) 13; Kennedy, Alyson (Independent) 5; Smith, Mike (Independent) 6; Keniston, Chris (Write-in) 23; Hedges, James (Independent) 1; Hoefling, Thomas (Write-in) 5; Kotlikoff, Laurence (Write-in) 1; Soltysik, Emidio (Write-in) 1; Kopitke, Kyle Kenley (Independent American) 2; Maldonado, Joseph (Write-in) 4; Scott, Ryan Alan (Write-in) 6; Silva, Rod (Nutrition) 2; Lyttle, Bradford (Nonviolent Resistance/Pacifist) 1; Atwood, Frank (Approval Voting Party) 1"
